case_id,case_ordinal,method_ordinal,method_mutation_ordinal,method_id,authenticated,mutation_id,target_component,mutation_class,parser_level,expected_outcome,expected_accepted,expected_plaintext_changed,failure_stage,expected_exception_class,expected_parser_code,base_input_sha256,donor_input_sha256,context_sha256,original_object_sha256,mutated_object_sha256,original_object_bytes,mutated_object_bytes,byte_difference_count,nonce_bytes,public_payload_bytes,protected_payload_bytes,tag_bytes,byte_distinct
AM084_B12_chebyshev_only_metadata_mutation,84,12,4,B12_chebyshev_only,false,metadata_mutation,metadata,header_semantic_mutation,false,accepted_plaintext_unchanged,true,false,none,,,418a11105ae874ab487c3e1a2c67a7f14b8a9ce592657c63b8ffcadfdbf708c6,d7691213071b74bd37cfcc3359e0e540936cc0a06dea37cbcd5e7b809dabab94,1087ef7e420c0655c3b74b23e8247854516a1e2c2c72c35d53ee3127687cbe17,568e3573eedbe27b4e0aab92b3867d9bc06108dd1fdb1afc124b5ec54f5175cd,f7ee61bff9e135b441c028f92a4a5397db2e5e6c453103a0eccab59ffa1fa25c,1121,1121,1,12,0,768,0,true
AM085_B12_chebyshev_only_protected_payload_splice,85,12,5,B12_chebyshev_only,false,protected_payload_splice,protected_payload,same_length_splice,false,accepted_plaintext_changed,true,true,none,,,418a11105ae874ab487c3e1a2c67a7f14b8a9ce592657c63b8ffcadfdbf708c6,d7691213071b74bd37cfcc3359e0e540936cc0a06dea37cbcd5e7b809dabab94,1087ef7e420c0655c3b74b23e8247854516a1e2c2c72c35d53ee3127687cbe17,568e3573eedbe27b4e0aab92b3867d9bc06108dd1fdb1afc124b5ec54f5175cd,b38a93abe5cfa9c4a185fb21fa766b27dbd52ee29a1984cd6f3c1070a2cff4a3,1121,1121,767,12,0,768,0,true
AM086_B12_chebyshev_only_trailing_byte_append,86,12,6,B12_chebyshev_only,false,trailing_byte_append,framing,noncanonical_length,true,parser_reject,false,NA,parser,EnvelopeFormatError,envelope_length_mismatch,418a11105ae874ab487c3e1a2c67a7f14b8a9ce592657c63b8ffcadfdbf708c6,d7691213071b74bd37cfcc3359e0e540936cc0a06dea37cbcd5e7b809dabab94,1087ef7e420c0655c3b74b23e8247854516a1e2c2c72c35d53ee3127687cbe17,568e3573eedbe27b4e0aab92b3867d9bc06108dd1fdb1afc124b5ec54f5175cd,03b6df3d81b264d7cdfcd1186fd2adddfe1da4f16ed758640195f8a315959327,1121,1122,1,12,0,768,0,true
AM087_B12_chebyshev_only_one_byte_truncation,87,12,7,B12_chebyshev_only,false,one_byte_truncation,framing,noncanonical_length,true,parser_reject,false,NA,parser,EnvelopeFormatError,envelope_length_mismatch,418a11105ae874ab487c3e1a2c67a7f14b8a9ce592657c63b8ffcadfdbf708c6,d7691213071b74bd37cfcc3359e0e540936cc0a06dea37cbcd5e7b809dabab94,1087ef7e420c0655c3b74b23e8247854516a1e2c2c72c35d53ee3127687cbe17,568e3573eedbe27b4e0aab92b3867d9bc06108dd1fdb1afc124b5ec54f5175cd,cf3cd80a05fc374afdbd6bd6ee476161c3fa070e02928ac60d818442710710af,1121,1120,1,12,0,768,0,true
AM088_B13_permutation_only_nonce_bit_flip,88,13,1,B13_permutation_only,false,nonce_bit_flip,nonce,component_bit_flip,false,accepted_plaintext_changed,true,true,none,,,418a11105ae874ab487c3e1a2c67a7f14b8a9ce592657c63b8ffcadfdbf708c6,d7691213071b74bd37cfcc3359e0e540936cc0a06dea37cbcd5e7b809dabab94,80a4908323425966e6c7900b07b5753f0d709bc4d814cff1090b7d1687396843,94be7db4b3a622d00c86a47934f9ef6b6dde1c28d59dc30da79a50e3f2e2f3b6,b9d5b78e443722c4d7064931c5e377840914a481ba8540648386b0b51a6aaf1f,1125,1125,1,12,0,768,0,true
AM089_B13_permutation_only_protected_payload_bit_flip,89,13,2,B13_permutation_only,false,protected_payload_bit_flip,protected_payload,component_bit_flip,false,accepted_plaintext_changed,true,true,none,,,418a11105ae874ab487c3e1a2c67a7f14b8a9ce592657c63b8ffcadfdbf708c6,d7691213071b74bd37cfcc3359e0e540936cc0a06dea37cbcd5e7b809dabab94,80a4908323425966e6c7900b07b5753f0d709bc4d814cff1090b7d1687396843,94be7db4b3a622d00c86a47934f9ef6b6dde1c28d59dc30da79a50e3f2e2f3b6,0d3c8e1a4c7e7b19abe45f7f1ce161f38107451e394dfd9c2ba3ea4fc3ddba4c,1125,1125,1,12,0,768,0,true
AM090_B13_permutation_only_descriptor_mutation,90,13,3,B13_permutation_only,false,descriptor_mutation,descriptor,header_semantic_mutation,false,accepted_plaintext_unchanged,true,false,none,,,418a11105ae874ab487c3e1a2c67a7f14b8a9ce592657c63b8ffcadfdbf708c6,d7691213071b74bd37cfcc3359e0e540936cc0a06dea37cbcd5e7b809dabab94,80a4908323425966e6c7900b07b5753f0d709bc4d814cff1090b7d1687396843,94be7db4b3a622d00c86a47934f9ef6b6dde1c28d59dc30da79a50e3f2e2f3b6,578d568f5d2d8dba329dbd0bc092b9c79140d11e38cf742b49fdf37cea4a2893,1125,1129,1062,12,0,768,0,true
AM091_B13_permutation_only_metadata_mutation,91,13,4,B13_permutation_only,false,metadata_mutation,metadata,header_semantic_mutation,false,accepted_plaintext_unchanged,true,false,none,,,418a11105ae874ab487c3e1a2c67a7f14b8a9ce592657c63b8ffcadfdbf708c6,d7691213071b74bd37cfcc3359e0e540936cc0a06dea37cbcd5e7b809dabab94,80a4908323425966e6c7900b07b5753f0d709bc4d814cff1090b7d1687396843,94be7db4b3a622d00c86a47934f9ef6b6dde1c28d59dc30da79a50e3f2e2f3b6,c70a7579aed0e648c9492965b3730e9745a57572f7309d7da66b39a73b0a6b55,1125,1125,1,12,0,768,0,true
AM092_B13_permutation_only_protected_payload_splice,92,13,5,B13_permutation_only,false,protected_payload_splice,protected_payload,same_length_splice,false,accepted_plaintext_changed,true,true,none,,,418a11105ae874ab487c3e1a2c67a7f14b8a9ce592657c63b8ffcadfdbf708c6,d7691213071b74bd37cfcc3359e0e540936cc0a06dea37cbcd5e7b809dabab94,80a4908323425966e6c7900b07b5753f0d709bc4d814cff1090b7d1687396843,94be7db4b3a622d00c86a47934f9ef6b6dde1c28d59dc30da79a50e3f2e2f3b6,44104378e3d5576b32a60f2fca291a2bca9cb261720ff05e6a1447ce0a740601,1125,1125,766,12,0,768,0,true
AM093_B13_permutation_only_trailing_byte_append,93,13,6,B13_permutation_only,false,trailing_byte_append,framing,noncanonical_length,true,parser_reject,false,NA,parser,EnvelopeFormatError,envelope_length_mismatch,418a11105ae874ab487c3e1a2c67a7f14b8a9ce592657c63b8ffcadfdbf708c6,d7691213071b74bd37cfcc3359e0e540936cc0a06dea37cbcd5e7b809dabab94,80a4908323425966e6c7900b07b5753f0d709bc4d814cff1090b7d1687396843,94be7db4b3a622d00c86a47934f9ef6b6dde1c28d59dc30da79a50e3f2e2f3b6,34febb6fc7161bf10103d38a008f89e457895f18302d9918e133cf4b8667c47a,1125,1126,1,12,0,768,0,true
AM094_B13_permutation_only_one_byte_truncation,94,13,7,B13_permutation_only,false,one_byte_truncation,framing,noncanonical_length,true,parser_reject,false,NA,parser,EnvelopeFormatError,envelope_length_mismatch,418a11105ae874ab487c3e1a2c67a7f14b8a9ce592657c63b8ffcadfdbf708c6,d7691213071b74bd37cfcc3359e0e540936cc0a06dea37cbcd5e7b809dabab94,80a4908323425966e6c7900b07b5753f0d709bc4d814cff1090b7d1687396843,94be7db4b3a622d00c86a47934f9ef6b6dde1c28d59dc30da79a50e3f2e2f3b6,9c592c5571af49b848bb597349247ea27995abd94b8b36679f7be5f84b40864b,1125,1124,1,12,0,768,0,true
AM095_B14_diffusion_only_nonce_bit_flip,95,14,1,B14_diffusion_only,false,nonce_bit_flip,nonce,component_bit_flip,false,accepted_plaintext_changed,true,true,none,,,418a11105ae874ab487c3e1a2c67a7f14b8a9ce592657c63b8ffcadfdbf708c6,d7691213071b74bd37cfcc3359e0e540936cc0a06dea37cbcd5e7b809dabab94,ebf95148524860dbd1b07654966e9186a238737a5eeb6f7321f711119e50348c,700cbd9797b295eb447e3fa23342566a67ca976e6e2e674e2d17b98ed963e2d2,2374485e0f1d54103df51a13885eed782309d1e401924170291d1065727e0137,1121,1121,1,12,0,768,0,true
AM096_B14_diffusion_only_protected_payload_bit_flip,96,14,2,B14_diffusion_only,false,protected_payload_bit_flip,protected_payload,component_bit_flip,false,accepted_plaintext_changed,true,true,none,,,418a11105ae874ab487c3e1a2c67a7f14b8a9ce592657c63b8ffcadfdbf708c6,d7691213071b74bd37cfcc3359e0e540936cc0a06dea37cbcd5e7b809dabab94,ebf95148524860dbd1b07654966e9186a238737a5eeb6f7321f711119e50348c,700cbd9797b295eb447e3fa23342566a67ca976e6e2e674e2d17b98ed963e2d2,c2bb1700fee5ce412800bdbf92d5cb8049cfa4cf8ebc87cb6326abeec883728a,1121,1121,1,12,0,768,0,true
AM097_B14_diffusion_only_descriptor_mutation,97,14,3,B14_diffusion_only,false,descriptor_mutation,descriptor,header_semantic_mutation,false,accepted_plaintext_unchanged,true,false,none,,,418a11105ae874ab487c3e1a2c67a7f14b8a9ce592657c63b8ffcadfdbf708c6,d7691213071b74bd37cfcc3359e0e540936cc0a06dea37cbcd5e7b809dabab94,ebf95148524860dbd1b07654966e9186a238737a5eeb6f7321f711119e50348c,700cbd9797b295eb447e3fa23342566a67ca976e6e2e674e2d17b98ed963e2d2,6b78f13c16a5f7af9bb4aee1cfec4e047c01bbb3a6360172ab4bce29030f3f5d,1121,1125,1061,12,0,768,0,true
AM098_B14_diffusion_only_metadata_mutation,98,14,4,B14_diffusion_only,false,metadata_mutation,metadata,header_semantic_mutation,false,accepted_plaintext_unchanged,true,false,none,,,418a11105ae874ab487c3e1a2c67a7f14b8a9ce592657c63b8ffcadfdbf708c6,d7691213071b74bd37cfcc3359e0e540936cc0a06dea37cbcd5e7b809dabab94,ebf95148524860dbd1b07654966e9186a238737a5eeb6f7321f711119e50348c,700cbd9797b295eb447e3fa23342566a67ca976e6e2e674e2d17b98ed963e2d2,c3d4a601e56124ec5f15ba87ada35d121fa8d641d033f7dd6c0de5736bd92e6b,1121,1121,1,12,0,768,0,true
AM099_B14_diffusion_only_protected_payload_splice,99,14,5,B14_diffusion_only,false,protected_payload_splice,protected_payload,same_length_splice,false,accepted_plaintext_changed,true,true,none,,,418a11105ae874ab487c3e1a2c67a7f14b8a9ce592657c63b8ffcadfdbf708c6,d7691213071b74bd37cfcc3359e0e540936cc0a06dea37cbcd5e7b809dabab94,ebf95148524860dbd1b07654966e9186a238737a5eeb6f7321f711119e50348c,700cbd9797b295eb447e3fa23342566a67ca976e6e2e674e2d17b98ed963e2d2,51ad84e0dfcb5986656cad88c6543ee99f965f34ba434f2af063880cd41224c5,1121,1121,763,12,0,768,0,true
AM100_B14_diffusion_only_trailing_byte_append,100,14,6,B14_diffusion_only,false,trailing_byte_append,framing,noncanonical_length,true,parser_reject,false,NA,parser,EnvelopeFormatError,envelope_length_mismatch,418a11105ae874ab487c3e1a2c67a7f14b8a9ce592657c63b8ffcadfdbf708c6,d7691213071b74bd37cfcc3359e0e540936cc0a06dea37cbcd5e7b809dabab94,ebf95148524860dbd1b07654966e9186a238737a5eeb6f7321f711119e50348c,700cbd9797b295eb447e3fa23342566a67ca976e6e2e674e2d17b98ed963e2d2,471897bd05a6304d7c9ac51e2209bbcbfc4df8607f648fd4b7195c11a8782c80,1121,1122,1,12,0,768,0,true
AM101_B14_diffusion_only_one_byte_truncation,101,14,7,B14_diffusion_only,false,one_byte_truncation,framing,noncanonical_length,true,parser_reject,false,NA,parser,EnvelopeFormatError,envelope_length_mismatch,418a11105ae874ab487c3e1a2c67a7f14b8a9ce592657c63b8ffcadfdbf708c6,d7691213071b74bd37cfcc3359e0e540936cc0a06dea37cbcd5e7b809dabab94,ebf95148524860dbd1b07654966e9186a238737a5eeb6f7321f711119e50348c,700cbd9797b295eb447e3fa23342566a67ca976e6e2e674e2d17b98ed963e2d2,b54e2f1d6fd37ba419010479141df825170aa64dd3f720fe6e326bde57fa6d56,1121,1120,1,12,0,768,0,true
AM102_B15_geometry_shake_hmac_nonce_bit_flip,102,15,1,B15_geometry_shake_hmac,true,nonce_bit_flip,nonce,component_bit_flip,false,integrity_reject,false,NA,integrity_or_release,ValueError,,418a11105ae874ab487c3e1a2c67a7f14b8a9ce592657c63b8ffcadfdbf708c6,d7691213071b74bd37cfcc3359e0e540936cc0a06dea37cbcd5e7b809dabab94,024d7019e9477f73dcaac6862a4c71049bf34a0891411e5a1b8fb2f5d55237ff,c66ab871211377c6ba2e0916833583691c8c4bea649caf55c9842b3be90958c9,d0d669ba6d870e763add9c64a07e92e75075a3edce3337194e2f91352e31f8d8,4583,4583,1,16,0,3072,32,true
AM103_B15_geometry_shake_hmac_protected_payload_bit_flip,103,15,2,B15_geometry_shake_hmac,true,protected_payload_bit_flip,protected_payload,component_bit_flip,false,integrity_reject,false,NA,integrity_or_release,ValueError,,418a11105ae874ab487c3e1a2c67a7f14b8a9ce592657c63b8ffcadfdbf708c6,d7691213071b74bd37cfcc3359e0e540936cc0a06dea37cbcd5e7b809dabab94,024d7019e9477f73dcaac6862a4c71049bf34a0891411e5a1b8fb2f5d55237ff,c66ab871211377c6ba2e0916833583691c8c4bea649caf55c9842b3be90958c9,d7a9ec6658046ac9c01d93f6698ab0c6afe291d909d9a0015edf9d6775800623,4583,4583,1,16,0,3072,32,true
AM104_B15_geometry_shake_hmac_tag_bit_flip,104,15,3,B15_geometry_shake_hmac,true,tag_bit_flip,tag,component_bit_flip,false,integrity_reject,false,NA,integrity_or_release,ValueError,,418a11105ae874ab487c3e1a2c67a7f14b8a9ce592657c63b8ffcadfdbf708c6,d7691213071b74bd37cfcc3359e0e540936cc0a06dea37cbcd5e7b809dabab94,024d7019e9477f73dcaac6862a4c71049bf34a0891411e5a1b8fb2f5d55237ff,c66ab871211377c6ba2e0916833583691c8c4bea649caf55c9842b3be90958c9,347c9ae59b260df4839277ace8d6ef21b185b6972888d892d38e15b6ad8ae9d5,4583,4583,1,16,0,3072,32,true
AM105_B15_geometry_shake_hmac_descriptor_mutation,105,15,4,B15_geometry_shake_hmac,true,descriptor_mutation,descriptor,header_semantic_mutation,false,integrity_reject,false,NA,integrity_or_release,ValueError,,418a11105ae874ab487c3e1a2c67a7f14b8a9ce592657c63b8ffcadfdbf708c6,d7691213071b74bd37cfcc3359e0e540936cc0a06dea37cbcd5e7b809dabab94,024d7019e9477f73dcaac6862a4c71049bf34a0891411e5a1b8fb2f5d55237ff,c66ab871211377c6ba2e0916833583691c8c4bea649caf55c9842b3be90958c9,d0f117531aa36b0b6e23e7350f52ca9aeddc35ea206a931ecf75a458e06e373c,4583,4587,4487,16,0,3072,32,true
AM106_B15_geometry_shake_hmac_metadata_mutation,106,15,5,B15_geometry_shake_hmac,true,metadata_mutation,metadata,header_semantic_mutation,false,integrity_reject,false,NA,integrity_or_release,ValueError,,418a11105ae874ab487c3e1a2c67a7f14b8a9ce592657c63b8ffcadfdbf708c6,d7691213071b74bd37cfcc3359e0e540936cc0a06dea37cbcd5e7b809dabab94,024d7019e9477f73dcaac6862a4c71049bf34a0891411e5a1b8fb2f5d55237ff,c66ab871211377c6ba2e0916833583691c8c4bea649caf55c9842b3be90958c9,2d9a953533ca1aa5556536e9a01bd293b75b301adcee1fd02bcaa9efe772a621,4583,4583,1,16,0,3072,32,true
AM107_B15_geometry_shake_hmac_protected_payload_splice,107,15,6,B15_geometry_shake_hmac,true,protected_payload_splice,protected_payload,same_length_splice,false,integrity_reject,false,NA,integrity_or_release,ValueError,,418a11105ae874ab487c3e1a2c67a7f14b8a9ce592657c63b8ffcadfdbf708c6,d7691213071b74bd37cfcc3359e0e540936cc0a06dea37cbcd5e7b809dabab94,024d7019e9477f73dcaac6862a4c71049bf34a0891411e5a1b8fb2f5d55237ff,c66ab871211377c6ba2e0916833583691c8c4bea649caf55c9842b3be90958c9,032f1238e6e632f860292017ce87402c6e23fab78af79bac183d4dba53774387,4583,4583,3051,16,0,3072,32,true
AM108_B15_geometry_shake_hmac_trailing_byte_append,108,15,7,B15_geometry_shake_hmac,true,trailing_byte_append,framing,noncanonical_length,true,parser_reject,false,NA,parser,EnvelopeFormatError,envelope_length_mismatch,418a11105ae874ab487c3e1a2c67a7f14b8a9ce592657c63b8ffcadfdbf708c6,d7691213071b74bd37cfcc3359e0e540936cc0a06dea37cbcd5e7b809dabab94,024d7019e9477f73dcaac6862a4c71049bf34a0891411e5a1b8fb2f5d55237ff,c66ab871211377c6ba2e0916833583691c8c4bea649caf55c9842b3be90958c9,d33ff0caa5fdfa96f5f82d76da66e206c7d118d8172ee34d53928c723058f75c,4583,4584,1,16,0,3072,32,true
AM109_B15_geometry_shake_hmac_one_byte_truncation,109,15,8,B15_geometry_shake_hmac,true,one_byte_truncation,framing,noncanonical_length,true,parser_reject,false,NA,parser,EnvelopeFormatError,envelope_length_mismatch,418a11105ae874ab487c3e1a2c67a7f14b8a9ce592657c63b8ffcadfdbf708c6,d7691213071b74bd37cfcc3359e0e540936cc0a06dea37cbcd5e7b809dabab94,024d7019e9477f73dcaac6862a4c71049bf34a0891411e5a1b8fb2f5d55237ff,c66ab871211377c6ba2e0916833583691c8c4bea649caf55c9842b3be90958c9,824055a8701be7be27d9ae2b5e81251ad31121c566e5ea0a0f0ba60a3b89c7f2,4583,4582,1,16,0,3072,32,true
AM110_B16_geometry_aes_gcm_nonce_bit_flip,110,16,1,B16_geometry_aes_gcm,true,nonce_bit_flip,nonce,component_bit_flip,false,integrity_reject,false,NA,integrity_or_release,InvalidTag,,418a11105ae874ab487c3e1a2c67a7f14b8a9ce592657c63b8ffcadfdbf708c6,d7691213071b74bd37cfcc3359e0e540936cc0a06dea37cbcd5e7b809dabab94,ece57c926113ae1e1b49f9a9699e3b851ee6263bb0a8daa1e34dd25351ad93ca,f590d561eb950a6abc37647499b9bea94e05a1ed3960b9fedd4fbe6fefa3f152,3cb21cc33f8a785f78eefeed24619da561103a7194a65909adcbd00b1054007d,4557,4557,1,12,0,3072,16,true
AM111_B16_geometry_aes_gcm_protected_payload_bit_flip,111,16,2,B16_geometry_aes_gcm,true,protected_payload_bit_flip,protected_payload,component_bit_flip,false,integrity_reject,false,NA,integrity_or_release,InvalidTag,,418a11105ae874ab487c3e1a2c67a7f14b8a9ce592657c63b8ffcadfdbf708c6,d7691213071b74bd37cfcc3359e0e540936cc0a06dea37cbcd5e7b809dabab94,ece57c926113ae1e1b49f9a9699e3b851ee6263bb0a8daa1e34dd25351ad93ca,f590d561eb950a6abc37647499b9bea94e05a1ed3960b9fedd4fbe6fefa3f152,29e4953b3754be9fa786555c0e4e8f3a1f9daeac55e9bb96fc0fad89d593defc,4557,4557,1,12,0,3072,16,true
AM112_B16_geometry_aes_gcm_tag_bit_flip,112,16,3,B16_geometry_aes_gcm,true,tag_bit_flip,tag,component_bit_flip,false,integrity_reject,false,NA,integrity_or_release,InvalidTag,,418a11105ae874ab487c3e1a2c67a7f14b8a9ce592657c63b8ffcadfdbf708c6,d7691213071b74bd37cfcc3359e0e540936cc0a06dea37cbcd5e7b809dabab94,ece57c926113ae1e1b49f9a9699e3b851ee6263bb0a8daa1e34dd25351ad93ca,f590d561eb950a6abc37647499b9bea94e05a1ed3960b9fedd4fbe6fefa3f152,7056e1bb030295860b8f4a0fdee11aa7d4854daed53be3784ce8a287b213f8a6,4557,4557,1,12,0,3072,16,true
AM113_B16_geometry_aes_gcm_descriptor_mutation,113,16,4,B16_geometry_aes_gcm,true,descriptor_mutation,descriptor,header_semantic_mutation,false,integrity_reject,false,NA,integrity_or_release,InvalidTag,,418a11105ae874ab487c3e1a2c67a7f14b8a9ce592657c63b8ffcadfdbf708c6,d7691213071b74bd37cfcc3359e0e540936cc0a06dea37cbcd5e7b809dabab94,ece57c926113ae1e1b49f9a9699e3b851ee6263bb0a8daa1e34dd25351ad93ca,f590d561eb950a6abc37647499b9bea94e05a1ed3960b9fedd4fbe6fefa3f152,23111744d728f69c45c0f9c6b9eb533f1f990bb8fb1313258dae98ad802c59a0,4557,4561,4454,12,0,3072,16,true
AM114_B16_geometry_aes_gcm_metadata_mutation,114,16,5,B16_geometry_aes_gcm,true,metadata_mutation,metadata,header_semantic_mutation,false,integrity_reject,false,NA,integrity_or_release,InvalidTag,,418a11105ae874ab487c3e1a2c67a7f14b8a9ce592657c63b8ffcadfdbf708c6,d7691213071b74bd37cfcc3359e0e540936cc0a06dea37cbcd5e7b809dabab94,ece57c926113ae1e1b49f9a9699e3b851ee6263bb0a8daa1e34dd25351ad93ca,f590d561eb950a6abc37647499b9bea94e05a1ed3960b9fedd4fbe6fefa3f152,ac455686d2db9367f09e4880c332559e93752cfe012841f6a688fc958501ba8e,4557,4557,1,12,0,3072,16,true
AM115_B16_geometry_aes_gcm_protected_payload_splice,115,16,6,B16_geometry_aes_gcm,true,protected_payload_splice,protected_payload,same_length_splice,false,integrity_reject,false,NA,integrity_or_release,InvalidTag,,418a11105ae874ab487c3e1a2c67a7f14b8a9ce592657c63b8ffcadfdbf708c6,d7691213071b74bd37cfcc3359e0e540936cc0a06dea37cbcd5e7b809dabab94,ece57c926113ae1e1b49f9a9699e3b851ee6263bb0a8daa1e34dd25351ad93ca,f590d561eb950a6abc37647499b9bea94e05a1ed3960b9fedd4fbe6fefa3f152,1d8d021223a156a57338b852430d4d8f4cfd632e43b39bfd6040caa6b668cb5b,4557,4557,3054,12,0,3072,16,true
AM116_B16_geometry_aes_gcm_trailing_byte_append,116,16,7,B16_geometry_aes_gcm,true,trailing_byte_append,framing,noncanonical_length,true,parser_reject,false,NA,parser,EnvelopeFormatError,envelope_length_mismatch,418a11105ae874ab487c3e1a2c67a7f14b8a9ce592657c63b8ffcadfdbf708c6,d7691213071b74bd37cfcc3359e0e540936cc0a06dea37cbcd5e7b809dabab94,ece57c926113ae1e1b49f9a9699e3b851ee6263bb0a8daa1e34dd25351ad93ca,f590d561eb950a6abc37647499b9bea94e05a1ed3960b9fedd4fbe6fefa3f152,dc048b6401259ed4233f4230da95d8e8e7d92d1e2beb459fca7e3b96d75fb09e,4557,4558,1,12,0,3072,16,true
AM117_B16_geometry_aes_gcm_one_byte_truncation,117,16,8,B16_geometry_aes_gcm,true,one_byte_truncation,framing,noncanonical_length,true,parser_reject,false,NA,parser,EnvelopeFormatError,envelope_length_mismatch,418a11105ae874ab487c3e1a2c67a7f14b8a9ce592657c63b8ffcadfdbf708c6,d7691213071b74bd37cfcc3359e0e540936cc0a06dea37cbcd5e7b809dabab94,ece57c926113ae1e1b49f9a9699e3b851ee6263bb0a8daa1e34dd25351ad93ca,f590d561eb950a6abc37647499b9bea94e05a1ed3960b9fedd4fbe6fefa3f152,43714a12c597e6b3efc1e8d3505eeb9d3f9ebb842c4899b8903a62377ba7709c,4557,4556,1,12,0,3072,16,true
AM118_B17_tip_r0_emulation_nonce_bit_flip,118,17,1,B17_tip_r0_emulation,true,nonce_bit_flip,nonce,component_bit_flip,false,integrity_reject,false,NA,integrity_or_release,ValueError,,418a11105ae874ab487c3e1a2c67a7f14b8a9ce592657c63b8ffcadfdbf708c6,d7691213071b74bd37cfcc3359e0e540936cc0a06dea37cbcd5e7b809dabab94,67ccdfdb52d75a4b3861135dc948ca53f0a4c437815b82c0b1f2d48287314f7f,8cc8e99eb3c85b44ef503d0b3920bd8aad279d9ec952d0c5f37c130d1b2b9935,bc0a3bbdcd05d9eaf300248b201effe6e0bcddfe351e8e9151ed216556e357e4,4747,4747,1,12,0,3072,32,true
AM119_B17_tip_r0_emulation_protected_payload_bit_flip,119,17,2,B17_tip_r0_emulation,true,protected_payload_bit_flip,protected_payload,component_bit_flip,false,integrity_reject,false,NA,integrity_or_release,ValueError,,418a11105ae874ab487c3e1a2c67a7f14b8a9ce592657c63b8ffcadfdbf708c6,d7691213071b74bd37cfcc3359e0e540936cc0a06dea37cbcd5e7b809dabab94,67ccdfdb52d75a4b3861135dc948ca53f0a4c437815b82c0b1f2d48287314f7f,8cc8e99eb3c85b44ef503d0b3920bd8aad279d9ec952d0c5f37c130d1b2b9935,c9763086c2daac8bf3eb340d4313d56567a8b46a41e8ed6e20a7c255491c4699,4747,4747,1,12,0,3072,32,true
AM120_B17_tip_r0_emulation_tag_bit_flip,120,17,3,B17_tip_r0_emulation,true,tag_bit_flip,tag,component_bit_flip,false,integrity_reject,false,NA,integrity_or_release,ValueError,,418a11105ae874ab487c3e1a2c67a7f14b8a9ce592657c63b8ffcadfdbf708c6,d7691213071b74bd37cfcc3359e0e540936cc0a06dea37cbcd5e7b809dabab94,67ccdfdb52d75a4b3861135dc948ca53f0a4c437815b82c0b1f2d48287314f7f,8cc8e99eb3c85b44ef503d0b3920bd8aad279d9ec952d0c5f37c130d1b2b9935,7c7af94f47879942d08f439abbc2723379697d88eb7fdc3e114647f6368d0db0,4747,4747,1,12,0,3072,32,true
AM121_B17_tip_r0_emulation_descriptor_mutation,121,17,4,B17_tip_r0_emulation,true,descriptor_mutation,descriptor,header_semantic_mutation,false,integrity_reject,false,NA,integrity_or_release,ValueError,,418a11105ae874ab487c3e1a2c67a7f14b8a9ce592657c63b8ffcadfdbf708c6,d7691213071b74bd37cfcc3359e0e540936cc0a06dea37cbcd5e7b809dabab94,67ccdfdb52d75a4b3861135dc948ca53f0a4c437815b82c0b1f2d48287314f7f,8cc8e99eb3c85b44ef503d0b3920bd8aad279d9ec952d0c5f37c130d1b2b9935,353231b4f3158ca6f7e01945a825435ae5c28a942df10c3a72ecc6f1940ebf8b,4747,4751,4628,12,0,3072,32,true
AM122_B17_tip_r0_emulation_metadata_mutation,122,17,5,B17_tip_r0_emulation,true,metadata_mutation,metadata,header_semantic_mutation,false,integrity_reject,false,NA,integrity_or_release,ValueError,,418a11105ae874ab487c3e1a2c67a7f14b8a9ce592657c63b8ffcadfdbf708c6,d7691213071b74bd37cfcc3359e0e540936cc0a06dea37cbcd5e7b809dabab94,67ccdfdb52d75a4b3861135dc948ca53f0a4c437815b82c0b1f2d48287314f7f,8cc8e99eb3c85b44ef503d0b3920bd8aad279d9ec952d0c5f37c130d1b2b9935,d3ab14c1a84780d1f25a2e99dc08748141e3258b310bb655e7b590ad3abe06a9,4747,4747,1,12,0,3072,32,true
AM123_B17_tip_r0_emulation_protected_payload_splice,123,17,6,B17_tip_r0_emulation,true,protected_payload_splice,protected_payload,same_length_splice,false,integrity_reject,false,NA,integrity_or_release,ValueError,,418a11105ae874ab487c3e1a2c67a7f14b8a9ce592657c63b8ffcadfdbf708c6,d7691213071b74bd37cfcc3359e0e540936cc0a06dea37cbcd5e7b809dabab94,67ccdfdb52d75a4b3861135dc948ca53f0a4c437815b82c0b1f2d48287314f7f,8cc8e99eb3c85b44ef503d0b3920bd8aad279d9ec952d0c5f37c130d1b2b9935,00f8422685b074f6cbf7a1de991cd796db24fd91baa0f96952fa99173f7c6b73,4747,4747,3063,12,0,3072,32,true
AM124_B17_tip_r0_emulation_trailing_byte_append,124,17,7,B17_tip_r0_emulation,true,trailing_byte_append,framing,noncanonical_length,true,parser_reject,false,NA,parser,EnvelopeFormatError,envelope_length_mismatch,418a11105ae874ab487c3e1a2c67a7f14b8a9ce592657c63b8ffcadfdbf708c6,d7691213071b74bd37cfcc3359e0e540936cc0a06dea37cbcd5e7b809dabab94,67ccdfdb52d75a4b3861135dc948ca53f0a4c437815b82c0b1f2d48287314f7f,8cc8e99eb3c85b44ef503d0b3920bd8aad279d9ec952d0c5f37c130d1b2b9935,0b1348ff767dea8de682dc93dfcebaf9ca0b425d4c6404daecabaa5c55f1a303,4747,4748,1,12,0,3072,32,true
